order_id,customer_id,product_id,region,order_date,quantity,sales,profit,category,sub_category,ingestion_ts
1803,C204,P084,South,2026-03-25,5,1622,356.61,Technology,Accessory,2026-04-03 21:03:29.990956
1804,C205,P085,North,2026-03-26,1,1092,112.54,Technology,Laptop,2026-04-03 21:03:29.990956
1805,C206,P086,South,2026-03-27,1,1283,177.44,Office Supplies,Paper,2026-04-03 21:03:29.990956
1806,C207,P087,North,2026-03-28,1,1434,134.84,Office Supplies,Paper,2026-04-03 21:03:29.990956
1807,C208,P088,North,2026-03-29,3,706,79.06,Technology,Phone,2026-04-03 21:03:29.990956
1808,C209,P089,South,2026-03-30,3,1426,171.65,Office Supplies,Pen,2026-04-03 21:03:29.990956
1809,C210,P090,West,2026-03-31,3,286,24.27,Technology,Phone,2026-04-03 21:03:29.990956
1810,C211,P091,South,2026-01-01,5,968,127.68,Furniture,Sofa,2026-04-03 21:03:29.990956
1811,C212,P092,South,2026-01-02,5,251,27.66,Office Supplies,Storage,2026-04-03 21:03:29.990956
1812,C213,P093,North,2026-01-03,3,1304,285.44,Office Supplies,Storage,2026-04-03 21:03:29.990956
1813,C214,P094,East,2026-01-04,1,1107,190.98,Office Supplies,Storage,2026-04-03 21:03:29.990956
1814,C215,P095,North,2026-01-05,4,1870,244.54,Office Supplies,Pen,2026-04-03 21:03:29.990956
1815,C216,P096,North,2026-01-06,1,1888,175.67,Furniture,Chair,2026-04-03 21:03:29.990956
1816,C217,P097,West,2026-01-07,2,942,142.93,Technology,Accessory,2026-04-03 21:03:29.990956
1817,C218,P098,North,2026-01-08,2,656,59.07,Technology,Phone,2026-04-03 21:03:29.990956
1818,C219,P099,North,2026-01-09,2,1180,196.09,Furniture,Table,2026-04-03 21:03:29.990956
1819,C220,P100,West,2026-01-10,4,1462,241.27,Office Supplies,Storage,2026-04-03 21:03:29.990956
1820,C221,P101,South,2026-01-11,3,1443,228.98,Furniture,Sofa,2026-04-03 21:03:29.990956
1821,C222,P102,East,2026-01-12,4,1786,385.27,Technology,Laptop,2026-04-03 21:03:29.990956
1822,C223,P103,East,2026-01-13,3,1555,162.6,Furniture,Sofa,2026-04-03 21:03:29.990956
1823,C224,P104,South,2026-01-14,5,1372,295.06,Furniture,Table,2026-04-03 21:03:29.990956
1824,C225,P105,North,2026-01-15,2,1531,303.91,Technology,Phone,2026-04-03 21:03:29.990956
1825,C226,P106,East,2026-01-16,3,647,80.94,Furniture,Sofa,2026-04-03 21:03:29.990956
1826,C227,P107,West,2026-01-17,5,1020,152.72,Furniture,Table,2026-04-03 21:03:29.990956
1827,C228,P108,West,2026-01-18,1,1094,133.18,Office Supplies,Paper,2026-04-03 21:03:29.990956
1828,C229,P109,East,2026-01-19,2,403,38.17,Technology,Phone,2026-04-03 21:03:29.990956
1829,C230,P110,West,2026-01-20,1,1120,159.3,Office Supplies,Paper,2026-04-03 21:03:29.990956
1830,C231,P111,West,2026-01-21,4,1945,184.6,Office Supplies,Paper,2026-04-03 21:03:29.990956
1831,C232,P112,North,2026-01-22,2,937,128.98,Technology,Accessory,2026-04-03 21:03:29.990956
1832,C233,P113,North,2026-01-23,4,1955,279.48,Furniture,Table,2026-04-03 21:03:29.990956
1833,C234,P114,North,2026-01-24,4,1737,339.52,Furniture,Chair,2026-04-03 21:03:29.990956
1834,C235,P115,North,2026-01-25,3,800,111.94,Office Supplies,Pen,2026-04-03 21:03:29.990956
1835,C236,P116,East,2026-01-26,5,1534,189.47,Furniture,Sofa,2026-04-03 21:03:29.990956
1836,C237,P117,East,2026-01-27,5,1353,264.07,Office Supplies,Pen,2026-04-03 21:03:29.990956
1837,C238,P118,East,2026-01-28,2,350,51.26,Office Supplies,Storage,2026-04-03 21:03:29.990956
1838,C239,P119,West,2026-01-29,1,535,46.56,Office Supplies,Paper,2026-04-03 21:03:29.990956
1839,C240,P120,South,2026-01-30,4,354,48.62,Furniture,Sofa,2026-04-03 21:03:29.990956
1840,C241,P001,East,2026-01-31,4,500,80.01,Technology,Laptop,2026-04-03 21:03:29.990956
1841,C242,P002,West,2026-02-01,4,1602,214.24,Office Supplies,Pen,2026-04-03 21:03:29.990956
1842,C243,P003,South,2026-02-02,5,1299,111.94,Office Supplies,Paper,2026-04-03 21:03:29.990956
1843,C244,P004,South,2026-02-03,4,1258,239.11,Furniture,Table,2026-04-03 21:03:29.990956
1844,C245,P005,South,2026-02-04,1,726,99.97,Technology,Accessory,2026-04-03 21:03:29.990956
1845,C246,P006,South,2026-02-05,4,743,148.12,Furniture,Table,2026-04-03 21:03:29.990956
1846,C247,P007,East,2026-02-06,1,322,56.04,Office Supplies,Pen,2026-04-03 21:03:29.990956
1847,C248,P008,East,2026-02-07,2,525,91.85,Furniture,Chair,2026-04-03 21:03:29.990956
1848,C249,P009,West,2026-02-08,2,1308,240.63,Technology,Accessory,2026-04-03 21:03:29.990956
1849,C250,P010,East,2026-02-09,3,1465,278.76,Technology,Phone,2026-04-03 21:03:29.990956
1850,C251,P011,East,2026-02-10,5,1132,200.21,Technology,Accessory,2026-04-03 21:03:29.990956
1851,C252,P012,North,2026-02-11,1,1201,134.6,Office Supplies,Paper,2026-04-03 21:03:29.990956
1852,C253,P013,West,2026-02-12,2,936,110.42,Office Supplies,Pen,2026-04-03 21:03:29.990956
1853,C254,P014,East,2026-02-13,2,1513,250.27,Furniture,Table,2026-04-03 21:03:29.990956
1854,C255,P015,West,2026-02-14,1,1426,235.55,Furniture,Sofa,2026-04-03 21:03:29.990956
1855,C256,P016,West,2026-02-15,3,1758,256.96,Technology,Phone,2026-04-03 21:03:29.990956
1856,C257,P017,South,2026-02-16,5,447,57.56,Furniture,Sofa,2026-04-03 21:03:29.990956
1857,C258,P018,East,2026-02-17,4,548,88.06,Furniture,Sofa,2026-04-03 21:03:29.990956
1858,C259,P019,West,2026-02-18,2,579,95.0,Office Supplies,Paper,2026-04-03 21:03:29.990956
1859,C260,P020,West,2026-02-19,1,791,129.72,Furniture,Sofa,2026-04-03 21:03:29.990956
1860,C261,P021,West,2026-02-20,5,1138,158.08,Office Supplies,Pen,2026-04-03 21:03:29.990956
1861,C262,P022,North,2026-02-21,1,1420,265.35,Technology,Phone,2026-04-03 21:03:29.990956
1862,C263,P023,East,2026-02-22,5,1892,153.76,Technology,Phone,2026-04-03 21:03:29.990956
1863,C264,P024,West,2026-02-23,4,1400,298.67,Technology,Phone,2026-04-03 21:03:29.990956
1864,C265,P025,South,2026-02-24,1,1480,275.22,Technology,Phone,2026-04-03 21:03:29.990956
1865,C266,P026,West,2026-02-25,5,1704,350.94,Office Supplies,Pen,2026-04-03 21:03:29.990956
1866,C267,P027,North,2026-02-26,1,1679,278.89,Office Supplies,Pen,2026-04-03 21:03:29.990956
1867,C268,P028,West,2026-02-27,4,1772,284.44,Technology,Phone,2026-04-03 21:03:29.990956
1868,C269,P029,East,2026-02-28,5,1332,127.89,Technology,Accessory,2026-04-03 21:03:29.990956
1869,C270,P030,West,2026-03-01,3,261,40.42,Technology,Phone,2026-04-03 21:03:29.990956
1870,C271,P031,East,2026-03-02,4,1683,195.82,Furniture,Sofa,2026-04-03 21:03:29.990956
1871,C272,P032,East,2026-03-03,2,1567,201.76,Technology,Phone,2026-04-03 21:03:29.990956
1872,C273,P033,North,2026-03-04,2,1402,153.2,Furniture,Chair,2026-04-03 21:03:29.990956
1873,C274,P034,South,2026-03-05,5,515,45.2,Technology,Accessory,2026-04-03 21:03:29.990956
1874,C275,P035,South,2026-03-06,3,748,152.41,Technology,Phone,2026-04-03 21:03:29.990956
1875,C276,P036,East,2026-03-07,4,1758,383.91,Furniture,Table,2026-04-03 21:03:29.990956
1876,C277,P037,East,2026-03-08,2,1219,116.73,Office Supplies,Storage,2026-04-03 21:03:29.990956
1877,C278,P038,West,2026-03-09,4,1146,190.61,Furniture,Table,2026-04-03 21:03:29.990956
1878,C279,P039,West,2026-03-10,1,618,105.57,Office Supplies,Paper,2026-04-03 21:03:29.990956
1879,C280,P040,East,2026-03-11,3,1895,256.75,Office Supplies,Storage,2026-04-03 21:03:29.990956
1880,C281,P041,South,2026-03-12,2,323,41.13,Technology,Laptop,2026-04-03 21:03:29.990956
1881,C282,P042,South,2026-03-13,1,1706,344.32,Furniture,Sofa,2026-04-03 21:03:29.990956
1882,C283,P043,East,2026-03-14,3,1938,342.52,Office Supplies,Paper,2026-04-03 21:03:29.990956
1883,C284,P044,South,2026-03-15,3,477,43.46,Office Supplies,Storage,2026-04-03 21:03:29.990956
1884,C285,P045,North,2026-03-16,3,786,152.27,Technology,Accessory,2026-04-03 21:03:29.990956
1885,C286,P046,North,2026-03-17,5,694,151.47,Technology,Accessory,2026-04-03 21:03:29.990956
1886,C287,P047,East,2026-03-18,3,1256,196.16,Office Supplies,Paper,2026-04-03 21:03:29.990956
1887,C288,P048,North,2026-03-19,2,495,96.62,Technology,Phone,2026-04-03 21:03:29.990956
1888,C289,P049,West,2026-03-20,5,772,158.79,Technology,Accessory,2026-04-03 21:03:29.990956
1889,C290,P050,South,2026-03-21,3,1158,178.1,Furniture,Table,2026-04-03 21:03:29.990956
1890,C291,P051,South,2026-03-22,3,1437,265.78,Office Supplies,Pen,2026-04-03 21:03:29.990956
1891,C292,P052,North,2026-03-23,1,1860,336.72,Technology,Accessory,2026-04-03 21:03:29.990956
1892,C293,P053,South,2026-03-24,2,251,47.87,Furniture,Table,2026-04-03 21:03:29.990956
1893,C294,P054,North,2026-03-25,4,1389,166.09,Technology,Laptop,2026-04-03 21:03:29.990956
1894,C295,P055,West,2026-03-26,4,1938,194.3,Furniture,Table,2026-04-03 21:03:29.990956
1895,C296,P056,North,2026-03-27,4,609,85.6,Furniture,Sofa,2026-04-03 21:03:29.990956
1896,C297,P057,East,2026-03-28,2,929,199.04,Technology,Accessory,2026-04-03 21:03:29.990956
1897,C298,P058,East,2026-03-29,2,1391,140.98,Technology,Laptop,2026-04-03 21:03:29.990956
1898,C299,P059,West,2026-03-30,1,799,144.21,Furniture,Chair,2026-04-03 21:03:29.990956
1899,C300,P060,West,2026-03-31,5,429,42.02,Technology,Phone,2026-04-03 21:03:29.990956
1900,C001,P061,East,2026-01-01,2,1769,385.95,Technology,Phone,2026-04-03 21:03:29.990956
1901,C002,P062,West,2026-01-02,1,642,134.31,Technology,Laptop,2026-04-03 21:03:29.990956
1902,C003,P063,North,2026-01-03,4,1658,141.29,Technology,Laptop,2026-04-03 21:03:29.990956
1903,C004,P064,West,2026-01-04,4,879,87.92,Technology,Accessory,2026-04-03 21:03:29.990956
1904,C005,P065,South,2026-01-05,4,1341,157.48,Furniture,Table,2026-04-03 21:03:29.990956
1905,C006,P066,North,2026-01-06,1,1607,264.34,Technology,Accessory,2026-04-03 21:03:29.990956
1906,C007,P067,North,2026-01-07,1,1864,163.17,Technology,Accessory,2026-04-03 21:03:29.990956
1907,C008,P068,West,2026-01-08,2,1245,106.17,Office Supplies,Pen,2026-04-03 21:03:29.990956
1908,C009,P069,West,2026-01-09,3,1254,205.49,Furniture,Table,2026-04-03 21:03:29.990956
1909,C010,P070,West,2026-01-10,3,556,101.77,Office Supplies,Paper,2026-04-03 21:03:29.990956
1910,C011,P071,West,2026-01-11,1,505,81.28,Office Supplies,Paper,2026-04-03 21:03:29.990956
1911,C012,P072,West,2026-01-12,3,1788,168.84,Technology,Laptop,2026-04-03 21:03:29.990956
1912,C013,P073,South,2026-01-13,4,1116,107.08,Furniture,Table,2026-04-03 21:03:29.990956
1913,C014,P074,North,2026-01-14,4,649,56.71,Furniture,Table,2026-04-03 21:03:29.990956
1914,C015,P075,West,2026-01-15,4,1754,305.24,Technology,Phone,2026-04-03 21:03:29.990956
1915,C016,P076,South,2026-01-16,3,1261,224.56,Office Supplies,Paper,2026-04-03 21:03:29.990956
1916,C017,P077,South,2026-01-17,3,248,29.49,Office Supplies,Paper,2026-04-03 21:03:29.990956
1917,C018,P078,North,2026-01-18,5,363,57.37,Technology,Laptop,2026-04-03 21:03:29.990956
1918,C019,P079,South,2026-01-19,5,292,27.45,Office Supplies,Pen,2026-04-03 21:03:29.990956
1919,C020,P080,South,2026-01-20,5,1072,174.61,Furniture,Sofa,2026-04-03 21:03:29.990956
1920,C021,P081,East,2026-01-21,5,233,44.57,Technology,Phone,2026-04-03 21:03:29.990956
1921,C022,P082,West,2026-01-22,4,764,65.36,Furniture,Table,2026-04-03 21:03:29.990956
1922,C023,P083,East,2026-01-23,2,1503,208.37,Furniture,Chair,2026-04-03 21:03:29.990956
1923,C024,P084,West,2026-01-24,2,589,120.48,Technology,Laptop,2026-04-03 21:03:29.990956
1924,C025,P085,East,2026-01-25,5,1831,381.89,Furniture,Sofa,2026-04-03 21:03:29.990956
1925,C026,P086,West,2026-01-26,1,1097,118.28,Office Supplies,Paper,2026-04-03 21:03:29.990956
1926,C027,P087,South,2026-01-27,1,1173,196.27,Technology,Accessory,2026-04-03 21:03:29.990956
1927,C028,P088,North,2026-01-28,3,732,95.03,Technology,Phone,2026-04-03 21:03:29.990956
1928,C029,P089,West,2026-01-29,4,1221,156.68,Furniture,Chair,2026-04-03 21:03:29.990956
1929,C030,P090,West,2026-01-30,5,1984,356.85,Furniture,Sofa,2026-04-03 21:03:29.990956
1930,C031,P091,North,2026-01-31,4,298,47.6,Office Supplies,Pen,2026-04-03 21:03:29.990956
1931,C032,P092,East,2026-02-01,2,435,70.55,Office Supplies,Paper,2026-04-03 21:03:29.990956
1932,C033,P093,South,2026-02-02,1,607,90.85,Furniture,Table,2026-04-03 21:03:29.990956
1933,C034,P094,South,2026-02-03,1,1268,207.45,Technology,Laptop,2026-04-03 21:03:29.990956
1934,C035,P095,East,2026-02-04,2,648,67.29,Furniture,Sofa,2026-04-03 21:03:29.990956
1935,C036,P096,North,2026-02-05,3,1943,294.24,Technology,Laptop,2026-04-03 21:03:29.990956
1936,C037,P097,East,2026-02-06,5,980,201.2,Technology,Accessory,2026-04-03 21:03:29.990956
1937,C038,P098,East,2026-02-07,3,386,43.07,Furniture,Sofa,2026-04-03 21:03:29.990956
1938,C039,P099,North,2026-02-08,2,562,54.26,Technology,Accessory,2026-04-03 21:03:29.990956
1939,C040,P100,East,2026-02-09,4,931,119.35,Furniture,Chair,2026-04-03 21:03:29.990956
1940,C041,P101,North,2026-02-10,3,1060,221.03,Office Supplies,Paper,2026-04-03 21:03:29.990956
1941,C042,P102,West,2026-02-11,1,1292,267.71,Furniture,Sofa,2026-04-03 21:03:29.990956
1942,C043,P103,West,2026-02-12,1,302,46.03,Technology,Accessory,2026-04-03 21:03:29.990956
1943,C044,P104,East,2026-02-13,4,218,45.47,Office Supplies,Paper,2026-04-03 21:03:29.990956
1944,C045,P105,North,2026-02-14,3,1763,196.89,Furniture,Table,2026-04-03 21:03:29.990956
1945,C046,P106,West,2026-02-15,1,588,122.61,Furniture,Sofa,2026-04-03 21:03:29.990956
1946,C047,P107,East,2026-02-16,2,1191,251.86,Furniture,Sofa,2026-04-03 21:03:29.990956
1947,C048,P108,East,2026-02-17,4,995,157.94,Technology,Accessory,2026-04-03 21:03:29.990956
1948,C049,P109,West,2026-02-18,2,692,150.41,Office Supplies,Storage,2026-04-03 21:03:29.990956
1949,C050,P110,North,2026-02-19,1,1125,117.0,Technology,Accessory,2026-04-03 21:03:29.990956
1950,C051,P111,North,2026-02-20,2,172,22.27,Office Supplies,Paper,2026-04-03 21:03:29.990956
1951,C052,P112,East,2026-02-21,3,491,99.71,Furniture,Table,2026-04-03 21:03:29.990956
1952,C053,P113,North,2026-02-22,4,1318,140.77,Technology,Accessory,2026-04-03 21:03:29.990956
1953,C054,P114,West,2026-02-23,2,1117,148.26,Office Supplies,Pen,2026-04-03 21:03:29.990956
1954,C055,P115,West,2026-02-24,5,232,50.97,Furniture,Table,2026-04-03 21:03:29.990956
1955,C056,P116,East,2026-02-25,3,716,107.32,Technology,Accessory,2026-04-03 21:03:29.990956
1956,C057,P117,South,2026-02-26,5,935,175.43,Office Supplies,Paper,2026-04-03 21:03:29.990956
1957,C058,P118,South,2026-02-27,2,1012,127.49,Technology,Laptop,2026-04-03 21:03:29.990956
1958,C059,P119,North,2026-02-28,2,1239,185.14,Technology,Phone,2026-04-03 21:03:29.990956
1959,C060,P120,South,2026-03-01,5,142,25.74,Furniture,Chair,2026-04-03 21:03:29.990956
1960,C061,P001,South,2026-03-02,4,1184,208.32,Furniture,Table,2026-04-03 21:03:29.990956
1961,C062,P002,West,2026-03-03,2,1065,198.02,Furniture,Table,2026-04-03 21:03:29.990956
1962,C063,P003,East,2026-03-04,5,1831,195.44,Office Supplies,Paper,2026-04-03 21:03:29.990956
1963,C064,P004,West,2026-03-05,5,1998,328.68,Office Supplies,Paper,2026-04-03 21:03:29.990956
1964,C065,P005,North,2026-03-06,3,1524,152.89,Office Supplies,Storage,2026-04-03 21:03:29.990956
1965,C066,P006,West,2026-03-07,5,635,63.37,Office Supplies,Pen,2026-04-03 21:03:29.990956
1966,C067,P007,North,2026-03-08,5,1996,162.05,Office Supplies,Storage,2026-04-03 21:03:29.990956
1967,C068,P008,South,2026-03-09,3,652,142.23,Furniture,Table,2026-04-03 21:03:29.990956
1968,C069,P009,West,2026-03-10,3,602,61.89,Furniture,Chair,2026-04-03 21:03:29.990956
1969,C070,P010,South,2026-03-11,2,1631,143.63,Technology,Laptop,2026-04-03 21:03:29.990956
1970,C071,P011,North,2026-03-12,2,1959,280.27,Technology,Accessory,2026-04-03 21:03:29.990956
1971,C072,P012,East,2026-03-13,3,1610,304.47,Technology,Laptop,2026-04-03 21:03:29.990956
1972,C073,P013,East,2026-03-14,1,799,128.66,Technology,Accessory,2026-04-03 21:03:29.990956
1973,C074,P014,West,2026-03-15,2,1623,160.93,Office Supplies,Pen,2026-04-03 21:03:29.990956
1974,C075,P015,West,2026-03-16,3,553,81.01,Technology,Laptop,2026-04-03 21:03:29.990956
1975,C076,P016,West,2026-03-17,4,1649,195.45,Technology,Laptop,2026-04-03 21:03:29.990956
1976,C077,P017,North,2026-03-18,2,263,39.51,Office Supplies,Storage,2026-04-03 21:03:29.990956
1977,C078,P018,South,2026-03-19,1,1737,259.5,Office Supplies,Paper,2026-04-03 21:03:29.990956
1978,C079,P019,East,2026-03-20,4,565,66.97,Office Supplies,Storage,2026-04-03 21:03:29.990956
1979,C080,P020,West,2026-03-21,2,1926,177.76,Technology,Laptop,2026-04-03 21:03:29.990956
1980,C081,P021,South,2026-03-22,2,1006,136.19,Office Supplies,Pen,2026-04-03 21:03:29.990956
1981,C082,P022,South,2026-03-23,4,154,25.91,Technology,Accessory,2026-04-03 21:03:29.990956
1982,C083,P023,North,2026-03-24,5,630,94.23,Technology,Laptop,2026-04-03 21:03:29.990956
1983,C084,P024,North,2026-03-25,2,1590,249.32,Technology,Accessory,2026-04-03 21:03:29.990956
1984,C085,P025,North,2026-03-26,3,1510,231.47,Furniture,Chair,2026-04-03 21:03:29.990956
1985,C086,P026,West,2026-03-27,4,1233,179.71,Technology,Laptop,2026-04-03 21:03:29.990956
1986,C087,P027,West,2026-03-28,1,1385,297.64,Furniture,Chair,2026-04-03 21:03:29.990956
1987,C088,P028,South,2026-03-29,5,966,89.3,Office Supplies,Paper,2026-04-03 21:03:29.990956
1988,C089,P029,North,2026-03-30,3,349,37.17,Office Supplies,Storage,2026-04-03 21:03:29.990956
1989,C090,P030,West,2026-03-31,4,603,102.71,Office Supplies,Paper,2026-04-03 21:03:29.990956
1990,C091,P031,South,2026-01-01,4,1338,135.88,Furniture,Chair,2026-04-03 21:03:29.990956
1991,C092,P032,South,2026-01-02,2,1874,150.96,Office Supplies,Paper,2026-04-03 21:03:29.990956
1992,C093,P033,North,2026-01-03,3,168,18.24,Office Supplies,Pen,2026-04-03 21:03:29.990956
1993,C094,P034,South,2026-01-04,4,1352,152.33,Office Supplies,Paper,2026-04-03 21:03:29.990956
1994,C095,P035,South,2026-01-05,5,1345,227.01,Technology,Laptop,2026-04-03 21:03:29.990956
1995,C096,P036,East,2026-01-06,5,1826,390.02,Technology,Phone,2026-04-03 21:03:29.990956
1996,C097,P037,North,2026-01-07,5,969,203.46,Office Supplies,Pen,2026-04-03 21:03:29.990956
1997,C098,P038,West,2026-01-08,1,1962,324.7,Office Supplies,Pen,2026-04-03 21:03:29.990956
1998,C099,P039,West,2026-01-09,3,880,157.07,Furniture,Table,2026-04-03 21:03:29.990956
1999,C100,P040,North,2026-01-10,3,673,80.95,Technology,Laptop,2026-04-03 21:03:29.990956
2000,C101,P041,North,2026-01-11,2,195,16.73,Office Supplies,Storage,2026-04-03 21:03:29.990956
2001,C102,P042,North,2026-01-12,3,1877,184.37,Furniture,Table,2026-04-03 21:03:29.990956
2002,C103,P043,South,2026-01-13,1,396,54.6,Technology,Phone,2026-04-03 21:03:29.990956
2003,C104,P044,East,2026-01-14,2,1533,159.73,Technology,Phone,2026-04-03 21:03:29.990956
2004,C105,P045,North,2026-01-15,4,109,18.69,Office Supplies,Pen,2026-04-03 21:03:29.990956
2005,C106,P046,North,2026-01-16,1,1966,393.97,Furniture,Table,2026-04-03 21:03:29.990956
2006,C107,P047,South,2026-01-17,4,974,184.06,Office Supplies,Storage,2026-04-03 21:03:29.990956
2007,C108,P048,South,2026-01-18,2,1822,310.6,Technology,Laptop,2026-04-03 21:03:29.990956
2008,C109,P049,East,2026-01-19,1,1202,240.63,Office Supplies,Storage,2026-04-03 21:03:29.990956
2009,C110,P050,South,2026-01-20,5,463,70.03,Furniture,Chair,2026-04-03 21:03:29.990956
2010,C111,P051,South,2026-01-21,5,930,144.72,Technology,Laptop,2026-04-03 21:03:29.990956
2011,C112,P052,East,2026-01-22,5,1487,320.36,Technology,Accessory,2026-04-03 21:03:29.990956
2012,C113,P053,West,2026-01-23,3,448,52.34,Technology,Phone,2026-04-03 21:03:29.990956
2013,C114,P054,South,2026-01-24,5,816,156.02,Technology,Laptop,2026-04-03 21:03:29.990956
2014,C115,P055,North,2026-01-25,3,213,22.52,Furniture,Table,2026-04-03 21:03:29.990956
2015,C116,P056,West,2026-01-26,3,1935,294.26,Office Supplies,Pen,2026-04-03 21:03:29.990956
2016,C117,P057,West,2026-01-27,5,1174,200.11,Technology,Laptop,2026-04-03 21:03:29.990956
2017,C118,P058,North,2026-01-28,5,1642,188.02,Office Supplies,Paper,2026-04-03 21:03:29.990956
2018,C119,P059,East,2026-01-29,5,1740,317.49,Technology,Laptop,2026-04-03 21:03:29.990956
2019,C120,P060,North,2026-01-30,5,147,21.69,Furniture,Chair,2026-04-03 21:03:29.990956
2020,C121,P061,North,2026-01-31,1,392,73.92,Technology,Phone,2026-04-03 21:03:29.990956
2021,C122,P062,North,2026-02-01,2,1458,160.91,Technology,Accessory,2026-04-03 21:03:29.990956
2022,C123,P063,South,2026-02-02,4,814,127.97,Office Supplies,Pen,2026-04-03 21:03:29.990956
2023,C124,P064,East,2026-02-03,5,253,35.51,Technology,Phone,2026-04-03 21:03:29.990956
2024,C125,P065,North,2026-02-04,4,241,35.41,Technology,Accessory,2026-04-03 21:03:29.990956
2025,C126,P066,East,2026-02-05,2,1453,133.64,Office Supplies,Paper,2026-04-03 21:03:29.990956
2026,C127,P067,North,2026-02-06,2,368,40.4,Office Supplies,Paper,2026-04-03 21:03:29.990956
2027,C128,P068,South,2026-02-07,5,630,95.7,Technology,Laptop,2026-04-03 21:03:29.990956
2028,C129,P069,East,2026-02-08,5,1198,197.78,Office Supplies,Paper,2026-04-03 21:03:29.990956
2029,C130,P070,West,2026-02-09,5,1470,134.18,Office Supplies,Paper,2026-04-03 21:03:29.990956
2030,C131,P071,South,2026-02-10,5,1538,178.62,Technology,Accessory,2026-04-03 21:03:29.990956
2031,C132,P072,West,2026-02-11,5,217,30.16,Technology,Laptop,2026-04-03 21:03:29.990956
2032,C133,P073,South,2026-02-12,1,424,73.26,Technology,Laptop,2026-04-03 21:03:29.990956
2033,C134,P074,West,2026-02-13,2,1010,90.07,Office Supplies,Paper,2026-04-03 21:03:29.990956
2034,C135,P075,South,2026-02-14,3,1795,236.98,Technology,Phone,2026-04-03 21:03:29.990956
2035,C136,P076,South,2026-02-15,4,1210,104.89,Furniture,Sofa,2026-04-03 21:03:29.990956
2036,C137,P077,South,2026-02-16,4,606,108.24,Technology,Phone,2026-04-03 21:03:29.990956
2037,C138,P078,East,2026-02-17,2,1796,243.37,Furniture,Chair,2026-04-03 21:03:29.990956
2038,C139,P079,North,2026-02-18,4,1814,261.55,Technology,Laptop,2026-04-03 21:03:29.990956
2039,C140,P080,West,2026-02-19,1,1632,339.42,Technology,Phone,2026-04-03 21:03:29.990956
2040,C141,P081,East,2026-02-20,1,1346,162.2,Technology,Accessory,2026-04-03 21:03:29.990956
2041,C142,P082,West,2026-02-21,3,776,86.75,Furniture,Chair,2026-04-03 21:03:29.990956
2042,C143,P083,South,2026-02-22,2,1370,199.75,Technology,Laptop,2026-04-03 21:03:29.990956
2043,C144,P084,East,2026-02-23,5,1264,275.75,Technology,Laptop,2026-04-03 21:03:29.990956
2044,C145,P085,West,2026-02-24,4,386,37.16,Technology,Laptop,2026-04-03 21:03:29.990956
2045,C146,P086,East,2026-02-25,4,1969,400.3,Office Supplies,Pen,2026-04-03 21:03:29.990956
2046,C147,P087,North,2026-02-26,5,1915,365.07,Furniture,Table,2026-04-03 21:03:29.990956
2047,C148,P088,North,2026-02-27,5,321,30.39,Furniture,Chair,2026-04-03 21:03:29.990956
2048,C149,P089,South,2026-02-28,2,764,67.11,Office Supplies,Pen,2026-04-03 21:03:29.990956
2049,C150,P090,South,2026-03-01,5,1557,261.04,Furniture,Sofa,2026-04-03 21:03:29.990956
2050,C151,P091,North,2026-03-02,5,961,153.91,Technology,Laptop,2026-04-03 21:03:29.990956
2051,C152,P092,South,2026-03-03,2,1141,220.94,Technology,Accessory,2026-04-03 21:03:29.990956
2052,C153,P093,South,2026-03-04,4,181,20.48,Office Supplies,Pen,2026-04-03 21:03:29.990956
2053,C154,P094,South,2026-03-05,5,1518,137.79,Furniture,Sofa,2026-04-03 21:03:29.990956
2054,C155,P095,East,2026-03-06,3,1208,181.06,Office Supplies,Pen,2026-04-03 21:03:29.990956
2055,C156,P096,North,2026-03-07,5,1178,141.58,Furniture,Chair,2026-04-03 21:03:29.990956
2056,C157,P097,East,2026-03-08,3,696,130.39,Office Supplies,Pen,2026-04-03 21:03:29.990956
2057,C158,P098,South,2026-03-09,3,349,56.79,Furniture,Sofa,2026-04-03 21:03:29.990956
2058,C159,P099,South,2026-03-10,5,208,27.77,Technology,Laptop,2026-04-03 21:03:29.990956
2059,C160,P100,West,2026-03-11,4,326,48.27,Technology,Laptop,2026-04-03 21:03:29.990956
2060,C161,P101,South,2026-03-12,1,291,36.95,Technology,Phone,2026-04-03 21:03:29.990956
2061,C162,P102,North,2026-03-13,4,448,49.73,Office Supplies,Storage,2026-04-03 21:03:29.990956
2062,C163,P103,West,2026-03-14,5,1796,393.3,Technology,Phone,2026-04-03 21:03:29.990956
2063,C164,P104,North,2026-03-15,3,381,40.11,Office Supplies,Paper,2026-04-03 21:03:29.990956
2064,C165,P105,East,2026-03-16,5,875,96.51,Office Supplies,Paper,2026-04-03 21:03:29.990956
2065,C166,P106,North,2026-03-17,3,1949,293.97,Furniture,Table,2026-04-03 21:03:29.990956
2066,C167,P107,West,2026-03-18,1,934,123.85,Office Supplies,Storage,2026-04-03 21:03:29.990956
2067,C168,P108,North,2026-03-19,3,922,92.06,Office Supplies,Paper,2026-04-03 21:03:29.990956
2068,C169,P109,East,2026-03-20,4,1418,211.06,Office Supplies,Paper,2026-04-03 21:03:29.990956
2069,C170,P110,West,2026-03-21,1,811,122.11,Furniture,Sofa,2026-04-03 21:03:29.990956
2070,C171,P111,East,2026-03-22,2,963,198.7,Technology,Laptop,2026-04-03 21:03:29.990956
