order_id,customer_id,product_id,region,order_date,quantity,sales,profit,category,sub_category,ingestion_ts,revenue,customer_segment
1701,C102,P102,South,2026-03-13,2,502,104.7,Technology,Laptop,2026-04-03 21:03:29.990956,1004,Medium Value
1702,C103,P103,East,2026-03-14,5,409,56.58,Office Supplies,Paper,2026-04-03 21:03:29.990956,2045,Low Value
1703,C104,P104,North,2026-03-15,5,583,100.75,Furniture,Table,2026-04-03 21:03:29.990956,2915,Medium Value
1704,C105,P105,West,2026-03-16,4,1297,220.61,Technology,Accessory,2026-04-03 21:03:29.990956,5188,High Value
1705,C106,P106,West,2026-03-17,5,1682,173.45,Technology,Laptop,2026-04-03 21:03:29.990956,8410,High Value
1706,C107,P107,North,2026-03-18,3,1468,268.72,Furniture,Sofa,2026-04-03 21:03:29.990956,4404,High Value
1707,C108,P108,West,2026-03-19,1,238,27.61,Furniture,Table,2026-04-03 21:03:29.990956,238,Low Value
1708,C109,P109,West,2026-03-20,3,1486,150.82,Technology,Accessory,2026-04-03 21:03:29.990956,4458,High Value
1709,C110,P110,East,2026-03-21,4,1075,133.44,Office Supplies,Pen,2026-04-03 21:03:29.990956,4300,High Value
1710,C111,P111,West,2026-03-22,1,1314,217.96,Furniture,Sofa,2026-04-03 21:03:29.990956,1314,High Value
1711,C112,P112,West,2026-03-23,5,1841,286.2,Technology,Laptop,2026-04-03 21:03:29.990956,9205,High Value
1712,C113,P113,North,2026-03-24,2,1957,257.47,Office Supplies,Pen,2026-04-03 21:03:29.990956,3914,High Value
1713,C114,P114,East,2026-03-25,1,1522,122.95,Furniture,Sofa,2026-04-03 21:03:29.990956,1522,High Value
1714,C115,P115,North,2026-03-26,4,1031,185.53,Furniture,Table,2026-04-03 21:03:29.990956,4124,High Value
1715,C116,P116,South,2026-03-27,4,174,25.71,Furniture,Sofa,2026-04-03 21:03:29.990956,696,Low Value
1716,C117,P117,North,2026-03-28,2,897,174.71,Furniture,Chair,2026-04-03 21:03:29.990956,1794,Medium Value
1717,C118,P118,North,2026-03-29,3,1831,320.93,Furniture,Sofa,2026-04-03 21:03:29.990956,5493,High Value
1718,C119,P119,North,2026-03-30,4,1196,175.18,Technology,Phone,2026-04-03 21:03:29.990956,4784,High Value
1719,C120,P120,East,2026-03-31,5,1375,156.26,Office Supplies,Storage,2026-04-03 21:03:29.990956,6875,High Value
1720,C121,P001,West,2026-01-01,4,333,27.0,Office Supplies,Storage,2026-04-03 21:03:29.990956,1332,Low Value
1721,C122,P002,East,2026-01-02,3,1220,193.32,Technology,Accessory,2026-04-03 21:03:29.990956,3660,High Value
1722,C123,P003,East,2026-01-03,2,113,22.92,Office Supplies,Storage,2026-04-03 21:03:29.990956,226,Low Value
1723,C124,P004,North,2026-01-04,3,574,70.37,Office Supplies,Pen,2026-04-03 21:03:29.990956,1722,Medium Value
1724,C125,P005,West,2026-01-05,5,558,52.73,Technology,Phone,2026-04-03 21:03:29.990956,2790,Medium Value
1725,C126,P006,West,2026-01-06,5,1537,217.22,Office Supplies,Storage,2026-04-03 21:03:29.990956,7685,High Value
1726,C127,P007,North,2026-01-07,1,1808,313.28,Technology,Phone,2026-04-03 21:03:29.990956,1808,High Value
1727,C128,P008,South,2026-01-08,4,666,84.6,Office Supplies,Paper,2026-04-03 21:03:29.990956,2664,Medium Value
1728,C129,P009,North,2026-01-09,3,1095,155.12,Office Supplies,Paper,2026-04-03 21:03:29.990956,3285,High Value
1729,C130,P010,North,2026-01-10,3,736,109.1,Furniture,Sofa,2026-04-03 21:03:29.990956,2208,Medium Value
1730,C131,P011,North,2026-01-11,2,958,161.39,Furniture,Chair,2026-04-03 21:03:29.990956,1916,Medium Value
1731,C132,P012,East,2026-01-12,5,519,107.4,Office Supplies,Pen,2026-04-03 21:03:29.990956,2595,Medium Value
1732,C133,P013,South,2026-01-13,2,103,14.09,Technology,Phone,2026-04-03 21:03:29.990956,206,Low Value
1733,C134,P014,East,2026-01-14,4,636,111.19,Office Supplies,Pen,2026-04-03 21:03:29.990956,2544,Medium Value
1734,C135,P015,North,2026-01-15,4,796,162.6,Furniture,Chair,2026-04-03 21:03:29.990956,3184,Medium Value
1735,C136,P016,East,2026-01-16,4,290,35.18,Furniture,Table,2026-04-03 21:03:29.990956,1160,Low Value
1736,C137,P017,West,2026-01-17,5,478,69.47,Office Supplies,Pen,2026-04-03 21:03:29.990956,2390,Low Value
1737,C138,P018,South,2026-01-18,3,1707,363.61,Furniture,Table,2026-04-03 21:03:29.990956,5121,High Value
1738,C139,P019,West,2026-01-19,1,544,44.23,Office Supplies,Pen,2026-04-03 21:03:29.990956,544,Medium Value
1739,C140,P020,South,2026-01-20,2,102,14.66,Office Supplies,Paper,2026-04-03 21:03:29.990956,204,Low Value
1740,C141,P021,East,2026-01-21,3,581,93.75,Furniture,Sofa,2026-04-03 21:03:29.990956,1743,Medium Value
1741,C142,P022,North,2026-01-22,3,1665,326.25,Furniture,Table,2026-04-03 21:03:29.990956,4995,High Value
1742,C143,P023,North,2026-01-23,4,1065,179.92,Furniture,Table,2026-04-03 21:03:29.990956,4260,High Value
1743,C144,P024,West,2026-01-24,5,1384,174.35,Technology,Phone,2026-04-03 21:03:29.990956,6920,High Value
1744,C145,P025,South,2026-01-25,5,1861,262.47,Technology,Phone,2026-04-03 21:03:29.990956,9305,High Value
1745,C146,P026,East,2026-01-26,1,1831,188.35,Furniture,Chair,2026-04-03 21:03:29.990956,1831,High Value
1746,C147,P027,North,2026-01-27,1,234,49.66,Office Supplies,Storage,2026-04-03 21:03:29.990956,234,Low Value
1747,C148,P028,South,2026-01-28,5,851,161.59,Furniture,Chair,2026-04-03 21:03:29.990956,4255,Medium Value
1748,C149,P029,East,2026-01-29,5,1394,288.06,Technology,Laptop,2026-04-03 21:03:29.990956,6970,High Value
1749,C150,P030,East,2026-01-30,2,1002,192.04,Technology,Laptop,2026-04-03 21:03:29.990956,2004,High Value
1750,C151,P031,East,2026-01-31,4,862,134.71,Technology,Laptop,2026-04-03 21:03:29.990956,3448,Medium Value
1751,C152,P032,West,2026-02-01,4,1907,390.81,Technology,Phone,2026-04-03 21:03:29.990956,7628,High Value
1752,C153,P033,South,2026-02-02,1,616,121.55,Technology,Phone,2026-04-03 21:03:29.990956,616,Medium Value
1753,C154,P034,East,2026-02-03,5,1521,192.09,Furniture,Sofa,2026-04-03 21:03:29.990956,7605,High Value
1754,C155,P035,East,2026-02-04,4,1462,256.44,Technology,Phone,2026-04-03 21:03:29.990956,5848,High Value
1755,C156,P036,West,2026-02-05,3,486,82.1,Technology,Laptop,2026-04-03 21:03:29.990956,1458,Low Value
1756,C157,P037,North,2026-02-06,1,398,33.63,Furniture,Table,2026-04-03 21:03:29.990956,398,Low Value
1757,C158,P038,East,2026-02-07,3,1431,216.97,Technology,Laptop,2026-04-03 21:03:29.990956,4293,High Value
1758,C159,P039,North,2026-02-08,5,764,155.94,Office Supplies,Pen,2026-04-03 21:03:29.990956,3820,Medium Value
1759,C160,P040,South,2026-02-09,5,1478,255.43,Technology,Laptop,2026-04-03 21:03:29.990956,7390,High Value
1760,C161,P041,East,2026-02-10,1,118,12.2,Office Supplies,Paper,2026-04-03 21:03:29.990956,118,Low Value
1761,C162,P042,West,2026-02-11,1,600,96.71,Office Supplies,Pen,2026-04-03 21:03:29.990956,600,Medium Value
1762,C163,P043,East,2026-02-12,1,624,83.61,Furniture,Chair,2026-04-03 21:03:29.990956,624,Medium Value
1763,C164,P044,North,2026-02-13,5,715,144.77,Furniture,Sofa,2026-04-03 21:03:29.990956,3575,Medium Value
1764,C165,P045,East,2026-02-14,5,1927,233.37,Furniture,Sofa,2026-04-03 21:03:29.990956,9635,High Value
1765,C166,P046,North,2026-02-15,5,105,14.69,Office Supplies,Pen,2026-04-03 21:03:29.990956,525,Low Value
1766,C167,P047,North,2026-02-16,2,779,103.42,Office Supplies,Storage,2026-04-03 21:03:29.990956,1558,Medium Value
1767,C168,P048,East,2026-02-17,3,723,68.22,Technology,Accessory,2026-04-03 21:03:29.990956,2169,Medium Value
1768,C169,P049,West,2026-02-18,4,828,134.07,Furniture,Chair,2026-04-03 21:03:29.990956,3312,Medium Value
1769,C170,P050,East,2026-02-19,4,1727,161.61,Furniture,Sofa,2026-04-03 21:03:29.990956,6908,High Value
1770,C171,P051,North,2026-02-20,5,720,134.65,Furniture,Sofa,2026-04-03 21:03:29.990956,3600,Medium Value
1771,C172,P052,West,2026-02-21,5,1942,279.91,Furniture,Sofa,2026-04-03 21:03:29.990956,9710,High Value
1772,C173,P053,East,2026-02-22,5,880,72.15,Office Supplies,Pen,2026-04-03 21:03:29.990956,4400,Medium Value
1773,C174,P054,South,2026-02-23,4,407,38.48,Technology,Phone,2026-04-03 21:03:29.990956,1628,Low Value
1774,C175,P055,North,2026-02-24,1,554,74.92,Technology,Phone,2026-04-03 21:03:29.990956,554,Medium Value
1775,C176,P056,West,2026-02-25,4,906,114.17,Technology,Laptop,2026-04-03 21:03:29.990956,3624,Medium Value
1776,C177,P057,East,2026-02-26,5,105,16.35,Furniture,Sofa,2026-04-03 21:03:29.990956,525,Low Value
1777,C178,P058,North,2026-02-27,5,215,43.93,Furniture,Table,2026-04-03 21:03:29.990956,1075,Low Value
1778,C179,P059,West,2026-02-28,1,1612,291.82,Technology,Accessory,2026-04-03 21:03:29.990956,1612,High Value
1779,C180,P060,West,2026-03-01,1,103,11.22,Furniture,Sofa,2026-04-03 21:03:29.990956,103,Low Value
1780,C181,P061,South,2026-03-02,5,510,103.55,Technology,Phone,2026-04-03 21:03:29.990956,2550,Medium Value
1781,C182,P062,North,2026-03-03,1,1517,132.05,Technology,Accessory,2026-04-03 21:03:29.990956,1517,High Value
1782,C183,P063,East,2026-03-04,3,903,130.1,Furniture,Chair,2026-04-03 21:03:29.990956,2709,Medium Value
1783,C184,P064,South,2026-03-05,1,1335,235.33,Furniture,Chair,2026-04-03 21:03:29.990956,1335,High Value
1784,C185,P065,South,2026-03-06,2,1667,182.64,Technology,Phone,2026-04-03 21:03:29.990956,3334,High Value
1785,C186,P066,North,2026-03-07,2,1365,140.11,Furniture,Sofa,2026-04-03 21:03:29.990956,2730,High Value
1786,C187,P067,North,2026-03-08,1,244,43.05,Furniture,Table,2026-04-03 21:03:29.990956,244,Low Value
1787,C188,P068,East,2026-03-09,3,1317,285.77,Technology,Accessory,2026-04-03 21:03:29.990956,3951,High Value
1788,C189,P069,North,2026-03-10,3,949,187.31,Office Supplies,Paper,2026-04-03 21:03:29.990956,2847,Medium Value
1789,C190,P070,South,2026-03-11,3,1445,185.92,Furniture,Sofa,2026-04-03 21:03:29.990956,4335,High Value
1790,C191,P071,East,2026-03-12,4,1200,210.49,Technology,Laptop,2026-04-03 21:03:29.990956,4800,High Value
1791,C192,P072,North,2026-03-13,3,890,111.31,Technology,Laptop,2026-04-03 21:03:29.990956,2670,Medium Value
1792,C193,P073,West,2026-03-14,1,874,85.48,Office Supplies,Paper,2026-04-03 21:03:29.990956,874,Medium Value
1793,C194,P074,East,2026-03-15,4,1844,202.36,Office Supplies,Storage,2026-04-03 21:03:29.990956,7376,High Value
1794,C195,P075,East,2026-03-16,1,1203,198.38,Office Supplies,Paper,2026-04-03 21:03:29.990956,1203,High Value
1795,C196,P076,North,2026-03-17,2,1454,288.76,Technology,Laptop,2026-04-03 21:03:29.990956,2908,High Value
1796,C197,P077,West,2026-03-18,3,1663,153.4,Furniture,Chair,2026-04-03 21:03:29.990956,4989,High Value
1797,C198,P078,North,2026-03-19,3,234,21.62,Technology,Accessory,2026-04-03 21:03:29.990956,702,Low Value
1798,C199,P079,North,2026-03-20,1,1581,206.83,Furniture,Table,2026-04-03 21:03:29.990956,1581,High Value
1799,C200,P080,East,2026-03-21,3,1236,193.89,Technology,Phone,2026-04-03 21:03:29.990956,3708,High Value
1800,C201,P081,North,2026-03-22,2,1004,154.38,Office Supplies,Paper,2026-04-03 21:03:29.990956,2008,High Value
1801,C202,P082,East,2026-03-23,3,1819,218.12,Furniture,Sofa,2026-04-03 21:03:29.990956,5457,High Value
1802,C203,P083,North,2026-03-24,5,502,82.82,Furniture,Sofa,2026-04-03 21:03:29.990956,2510,Medium Value
1803,C204,P084,South,2026-03-25,5,1622,356.61,Technology,Accessory,2026-04-03 21:03:29.990956,8110,High Value
1804,C205,P085,North,2026-03-26,1,1092,112.54,Technology,Laptop,2026-04-03 21:03:29.990956,1092,High Value
1805,C206,P086,South,2026-03-27,1,1283,177.44,Office Supplies,Paper,2026-04-03 21:03:29.990956,1283,High Value
1806,C207,P087,North,2026-03-28,1,1434,134.84,Office Supplies,Paper,2026-04-03 21:03:29.990956,1434,High Value
1807,C208,P088,North,2026-03-29,3,706,79.06,Technology,Phone,2026-04-03 21:03:29.990956,2118,Medium Value
1808,C209,P089,South,2026-03-30,3,1426,171.65,Office Supplies,Pen,2026-04-03 21:03:29.990956,4278,High Value
1809,C210,P090,West,2026-03-31,3,286,24.27,Technology,Phone,2026-04-03 21:03:29.990956,858,Low Value
1810,C211,P091,South,2026-01-01,5,968,127.68,Furniture,Sofa,2026-04-03 21:03:29.990956,4840,Medium Value
1811,C212,P092,South,2026-01-02,5,251,27.66,Office Supplies,Storage,2026-04-03 21:03:29.990956,1255,Low Value
1812,C213,P093,North,2026-01-03,3,1304,285.44,Office Supplies,Storage,2026-04-03 21:03:29.990956,3912,High Value
1813,C214,P094,East,2026-01-04,1,1107,190.98,Office Supplies,Storage,2026-04-03 21:03:29.990956,1107,High Value
1814,C215,P095,North,2026-01-05,4,1870,244.54,Office Supplies,Pen,2026-04-03 21:03:29.990956,7480,High Value
1815,C216,P096,North,2026-01-06,1,1888,175.67,Furniture,Chair,2026-04-03 21:03:29.990956,1888,High Value
1816,C217,P097,West,2026-01-07,2,942,142.93,Technology,Accessory,2026-04-03 21:03:29.990956,1884,Medium Value
1817,C218,P098,North,2026-01-08,2,656,59.07,Technology,Phone,2026-04-03 21:03:29.990956,1312,Medium Value
1818,C219,P099,North,2026-01-09,2,1180,196.09,Furniture,Table,2026-04-03 21:03:29.990956,2360,High Value
1819,C220,P100,West,2026-01-10,4,1462,241.27,Office Supplies,Storage,2026-04-03 21:03:29.990956,5848,High Value
1820,C221,P101,South,2026-01-11,3,1443,228.98,Furniture,Sofa,2026-04-03 21:03:29.990956,4329,High Value
1821,C222,P102,East,2026-01-12,4,1786,385.27,Technology,Laptop,2026-04-03 21:03:29.990956,7144,High Value
1822,C223,P103,East,2026-01-13,3,1555,162.6,Furniture,Sofa,2026-04-03 21:03:29.990956,4665,High Value
1823,C224,P104,South,2026-01-14,5,1372,295.06,Furniture,Table,2026-04-03 21:03:29.990956,6860,High Value
1824,C225,P105,North,2026-01-15,2,1531,303.91,Technology,Phone,2026-04-03 21:03:29.990956,3062,High Value
1825,C226,P106,East,2026-01-16,3,647,80.94,Furniture,Sofa,2026-04-03 21:03:29.990956,1941,Medium Value
1826,C227,P107,West,2026-01-17,5,1020,152.72,Furniture,Table,2026-04-03 21:03:29.990956,5100,High Value
1827,C228,P108,West,2026-01-18,1,1094,133.18,Office Supplies,Paper,2026-04-03 21:03:29.990956,1094,High Value
1828,C229,P109,East,2026-01-19,2,403,38.17,Technology,Phone,2026-04-03 21:03:29.990956,806,Low Value
1829,C230,P110,West,2026-01-20,1,1120,159.3,Office Supplies,Paper,2026-04-03 21:03:29.990956,1120,High Value
1830,C231,P111,West,2026-01-21,4,1945,184.6,Office Supplies,Paper,2026-04-03 21:03:29.990956,7780,High Value
1831,C232,P112,North,2026-01-22,2,937,128.98,Technology,Accessory,2026-04-03 21:03:29.990956,1874,Medium Value
1832,C233,P113,North,2026-01-23,4,1955,279.48,Furniture,Table,2026-04-03 21:03:29.990956,7820,High Value
1833,C234,P114,North,2026-01-24,4,1737,339.52,Furniture,Chair,2026-04-03 21:03:29.990956,6948,High Value
1834,C235,P115,North,2026-01-25,3,800,111.94,Office Supplies,Pen,2026-04-03 21:03:29.990956,2400,Medium Value
1835,C236,P116,East,2026-01-26,5,1534,189.47,Furniture,Sofa,2026-04-03 21:03:29.990956,7670,High Value
1836,C237,P117,East,2026-01-27,5,1353,264.07,Office Supplies,Pen,2026-04-03 21:03:29.990956,6765,High Value
1837,C238,P118,East,2026-01-28,2,350,51.26,Office Supplies,Storage,2026-04-03 21:03:29.990956,700,Low Value
1838,C239,P119,West,2026-01-29,1,535,46.56,Office Supplies,Paper,2026-04-03 21:03:29.990956,535,Medium Value
1839,C240,P120,South,2026-01-30,4,354,48.62,Furniture,Sofa,2026-04-03 21:03:29.990956,1416,Low Value
1840,C241,P001,East,2026-01-31,4,500,80.01,Technology,Laptop,2026-04-03 21:03:29.990956,2000,Low Value
1841,C242,P002,West,2026-02-01,4,1602,214.24,Office Supplies,Pen,2026-04-03 21:03:29.990956,6408,High Value
1842,C243,P003,South,2026-02-02,5,1299,111.94,Office Supplies,Paper,2026-04-03 21:03:29.990956,6495,High Value
1843,C244,P004,South,2026-02-03,4,1258,239.11,Furniture,Table,2026-04-03 21:03:29.990956,5032,High Value
1844,C245,P005,South,2026-02-04,1,726,99.97,Technology,Accessory,2026-04-03 21:03:29.990956,726,Medium Value
1845,C246,P006,South,2026-02-05,4,743,148.12,Furniture,Table,2026-04-03 21:03:29.990956,2972,Medium Value
1846,C247,P007,East,2026-02-06,1,322,56.04,Office Supplies,Pen,2026-04-03 21:03:29.990956,322,Low Value
1847,C248,P008,East,2026-02-07,2,525,91.85,Furniture,Chair,2026-04-03 21:03:29.990956,1050,Medium Value
1848,C249,P009,West,2026-02-08,2,1308,240.63,Technology,Accessory,2026-04-03 21:03:29.990956,2616,High Value
1849,C250,P010,East,2026-02-09,3,1465,278.76,Technology,Phone,2026-04-03 21:03:29.990956,4395,High Value
1850,C251,P011,East,2026-02-10,5,1132,200.21,Technology,Accessory,2026-04-03 21:03:29.990956,5660,High Value
1851,C252,P012,North,2026-02-11,1,1201,134.6,Office Supplies,Paper,2026-04-03 21:03:29.990956,1201,High Value
1852,C253,P013,West,2026-02-12,2,936,110.42,Office Supplies,Pen,2026-04-03 21:03:29.990956,1872,Medium Value
1853,C254,P014,East,2026-02-13,2,1513,250.27,Furniture,Table,2026-04-03 21:03:29.990956,3026,High Value
1854,C255,P015,West,2026-02-14,1,1426,235.55,Furniture,Sofa,2026-04-03 21:03:29.990956,1426,High Value
1855,C256,P016,West,2026-02-15,3,1758,256.96,Technology,Phone,2026-04-03 21:03:29.990956,5274,High Value
1856,C257,P017,South,2026-02-16,5,447,57.56,Furniture,Sofa,2026-04-03 21:03:29.990956,2235,Low Value
1857,C258,P018,East,2026-02-17,4,548,88.06,Furniture,Sofa,2026-04-03 21:03:29.990956,2192,Medium Value
1858,C259,P019,West,2026-02-18,2,579,95.0,Office Supplies,Paper,2026-04-03 21:03:29.990956,1158,Medium Value
1859,C260,P020,West,2026-02-19,1,791,129.72,Furniture,Sofa,2026-04-03 21:03:29.990956,791,Medium Value
1860,C261,P021,West,2026-02-20,5,1138,158.08,Office Supplies,Pen,2026-04-03 21:03:29.990956,5690,High Value
1861,C262,P022,North,2026-02-21,1,1420,265.35,Technology,Phone,2026-04-03 21:03:29.990956,1420,High Value
1862,C263,P023,East,2026-02-22,5,1892,153.76,Technology,Phone,2026-04-03 21:03:29.990956,9460,High Value
1863,C264,P024,West,2026-02-23,4,1400,298.67,Technology,Phone,2026-04-03 21:03:29.990956,5600,High Value
1864,C265,P025,South,2026-02-24,1,1480,275.22,Technology,Phone,2026-04-03 21:03:29.990956,1480,High Value
1865,C266,P026,West,2026-02-25,5,1704,350.94,Office Supplies,Pen,2026-04-03 21:03:29.990956,8520,High Value
1866,C267,P027,North,2026-02-26,1,1679,278.89,Office Supplies,Pen,2026-04-03 21:03:29.990956,1679,High Value
1867,C268,P028,West,2026-02-27,4,1772,284.44,Technology,Phone,2026-04-03 21:03:29.990956,7088,High Value
1868,C269,P029,East,2026-02-28,5,1332,127.89,Technology,Accessory,2026-04-03 21:03:29.990956,6660,High Value
1869,C270,P030,West,2026-03-01,3,261,40.42,Technology,Phone,2026-04-03 21:03:29.990956,783,Low Value
1870,C271,P031,East,2026-03-02,4,1683,195.82,Furniture,Sofa,2026-04-03 21:03:29.990956,6732,High Value
1871,C272,P032,East,2026-03-03,2,1567,201.76,Technology,Phone,2026-04-03 21:03:29.990956,3134,High Value
1872,C273,P033,North,2026-03-04,2,1402,153.2,Furniture,Chair,2026-04-03 21:03:29.990956,2804,High Value
1873,C274,P034,South,2026-03-05,5,515,45.2,Technology,Accessory,2026-04-03 21:03:29.990956,2575,Medium Value
1874,C275,P035,South,2026-03-06,3,748,152.41,Technology,Phone,2026-04-03 21:03:29.990956,2244,Medium Value
1875,C276,P036,East,2026-03-07,4,1758,383.91,Furniture,Table,2026-04-03 21:03:29.990956,7032,High Value
1876,C277,P037,East,2026-03-08,2,1219,116.73,Office Supplies,Storage,2026-04-03 21:03:29.990956,2438,High Value
1877,C278,P038,West,2026-03-09,4,1146,190.61,Furniture,Table,2026-04-03 21:03:29.990956,4584,High Value
1878,C279,P039,West,2026-03-10,1,618,105.57,Office Supplies,Paper,2026-04-03 21:03:29.990956,618,Medium Value
1879,C280,P040,East,2026-03-11,3,1895,256.75,Office Supplies,Storage,2026-04-03 21:03:29.990956,5685,High Value
1880,C281,P041,South,2026-03-12,2,323,41.13,Technology,Laptop,2026-04-03 21:03:29.990956,646,Low Value
1881,C282,P042,South,2026-03-13,1,1706,344.32,Furniture,Sofa,2026-04-03 21:03:29.990956,1706,High Value
1882,C283,P043,East,2026-03-14,3,1938,342.52,Office Supplies,Paper,2026-04-03 21:03:29.990956,5814,High Value
1883,C284,P044,South,2026-03-15,3,477,43.46,Office Supplies,Storage,2026-04-03 21:03:29.990956,1431,Low Value
1884,C285,P045,North,2026-03-16,3,786,152.27,Technology,Accessory,2026-04-03 21:03:29.990956,2358,Medium Value
1885,C286,P046,North,2026-03-17,5,694,151.47,Technology,Accessory,2026-04-03 21:03:29.990956,3470,Medium Value
1886,C287,P047,East,2026-03-18,3,1256,196.16,Office Supplies,Paper,2026-04-03 21:03:29.990956,3768,High Value
1887,C288,P048,North,2026-03-19,2,495,96.62,Technology,Phone,2026-04-03 21:03:29.990956,990,Low Value
1888,C289,P049,West,2026-03-20,5,772,158.79,Technology,Accessory,2026-04-03 21:03:29.990956,3860,Medium Value
1889,C290,P050,South,2026-03-21,3,1158,178.1,Furniture,Table,2026-04-03 21:03:29.990956,3474,High Value
1890,C291,P051,South,2026-03-22,3,1437,265.78,Office Supplies,Pen,2026-04-03 21:03:29.990956,4311,High Value
1891,C292,P052,North,2026-03-23,1,1860,336.72,Technology,Accessory,2026-04-03 21:03:29.990956,1860,High Value
1892,C293,P053,South,2026-03-24,2,251,47.87,Furniture,Table,2026-04-03 21:03:29.990956,502,Low Value
1893,C294,P054,North,2026-03-25,4,1389,166.09,Technology,Laptop,2026-04-03 21:03:29.990956,5556,High Value
1894,C295,P055,West,2026-03-26,4,1938,194.3,Furniture,Table,2026-04-03 21:03:29.990956,7752,High Value
1895,C296,P056,North,2026-03-27,4,609,85.6,Furniture,Sofa,2026-04-03 21:03:29.990956,2436,Medium Value
1896,C297,P057,East,2026-03-28,2,929,199.04,Technology,Accessory,2026-04-03 21:03:29.990956,1858,Medium Value
1897,C298,P058,East,2026-03-29,2,1391,140.98,Technology,Laptop,2026-04-03 21:03:29.990956,2782,High Value
1898,C299,P059,West,2026-03-30,1,799,144.21,Furniture,Chair,2026-04-03 21:03:29.990956,799,Medium Value
1899,C300,P060,West,2026-03-31,5,429,42.02,Technology,Phone,2026-04-03 21:03:29.990956,2145,Low Value
1900,C001,P061,East,2026-01-01,2,1769,385.95,Technology,Phone,2026-04-03 21:03:29.990956,3538,High Value
1901,C002,P062,West,2026-01-02,1,642,134.31,Technology,Laptop,2026-04-03 21:03:29.990956,642,Medium Value
1902,C003,P063,North,2026-01-03,4,1658,141.29,Technology,Laptop,2026-04-03 21:03:29.990956,6632,High Value
1903,C004,P064,West,2026-01-04,4,879,87.92,Technology,Accessory,2026-04-03 21:03:29.990956,3516,Medium Value
1904,C005,P065,South,2026-01-05,4,1341,157.48,Furniture,Table,2026-04-03 21:03:29.990956,5364,High Value
1905,C006,P066,North,2026-01-06,1,1607,264.34,Technology,Accessory,2026-04-03 21:03:29.990956,1607,High Value
1906,C007,P067,North,2026-01-07,1,1864,163.17,Technology,Accessory,2026-04-03 21:03:29.990956,1864,High Value
1907,C008,P068,West,2026-01-08,2,1245,106.17,Office Supplies,Pen,2026-04-03 21:03:29.990956,2490,High Value
1908,C009,P069,West,2026-01-09,3,1254,205.49,Furniture,Table,2026-04-03 21:03:29.990956,3762,High Value
1909,C010,P070,West,2026-01-10,3,556,101.77,Office Supplies,Paper,2026-04-03 21:03:29.990956,1668,Medium Value
1910,C011,P071,West,2026-01-11,1,505,81.28,Office Supplies,Paper,2026-04-03 21:03:29.990956,505,Medium Value
1911,C012,P072,West,2026-01-12,3,1788,168.84,Technology,Laptop,2026-04-03 21:03:29.990956,5364,High Value
1912,C013,P073,South,2026-01-13,4,1116,107.08,Furniture,Table,2026-04-03 21:03:29.990956,4464,High Value
1913,C014,P074,North,2026-01-14,4,649,56.71,Furniture,Table,2026-04-03 21:03:29.990956,2596,Medium Value
1914,C015,P075,West,2026-01-15,4,1754,305.24,Technology,Phone,2026-04-03 21:03:29.990956,7016,High Value
1915,C016,P076,South,2026-01-16,3,1261,224.56,Office Supplies,Paper,2026-04-03 21:03:29.990956,3783,High Value
1916,C017,P077,South,2026-01-17,3,248,29.49,Office Supplies,Paper,2026-04-03 21:03:29.990956,744,Low Value
1917,C018,P078,North,2026-01-18,5,363,57.37,Technology,Laptop,2026-04-03 21:03:29.990956,1815,Low Value
1918,C019,P079,South,2026-01-19,5,292,27.45,Office Supplies,Pen,2026-04-03 21:03:29.990956,1460,Low Value
1919,C020,P080,South,2026-01-20,5,1072,174.61,Furniture,Sofa,2026-04-03 21:03:29.990956,5360,High Value
1920,C021,P081,East,2026-01-21,5,233,44.57,Technology,Phone,2026-04-03 21:03:29.990956,1165,Low Value
1921,C022,P082,West,2026-01-22,4,764,65.36,Furniture,Table,2026-04-03 21:03:29.990956,3056,Medium Value
1922,C023,P083,East,2026-01-23,2,1503,208.37,Furniture,Chair,2026-04-03 21:03:29.990956,3006,High Value
1923,C024,P084,West,2026-01-24,2,589,120.48,Technology,Laptop,2026-04-03 21:03:29.990956,1178,Medium Value
1924,C025,P085,East,2026-01-25,5,1831,381.89,Furniture,Sofa,2026-04-03 21:03:29.990956,9155,High Value
1925,C026,P086,West,2026-01-26,1,1097,118.28,Office Supplies,Paper,2026-04-03 21:03:29.990956,1097,High Value
1926,C027,P087,South,2026-01-27,1,1173,196.27,Technology,Accessory,2026-04-03 21:03:29.990956,1173,High Value
1927,C028,P088,North,2026-01-28,3,732,95.03,Technology,Phone,2026-04-03 21:03:29.990956,2196,Medium Value
1928,C029,P089,West,2026-01-29,4,1221,156.68,Furniture,Chair,2026-04-03 21:03:29.990956,4884,High Value
1929,C030,P090,West,2026-01-30,5,1984,356.85,Furniture,Sofa,2026-04-03 21:03:29.990956,9920,High Value
1930,C031,P091,North,2026-01-31,4,298,47.6,Office Supplies,Pen,2026-04-03 21:03:29.990956,1192,Low Value
1931,C032,P092,East,2026-02-01,2,435,70.55,Office Supplies,Paper,2026-04-03 21:03:29.990956,870,Low Value
1932,C033,P093,South,2026-02-02,1,607,90.85,Furniture,Table,2026-04-03 21:03:29.990956,607,Medium Value
1933,C034,P094,South,2026-02-03,1,1268,207.45,Technology,Laptop,2026-04-03 21:03:29.990956,1268,High Value
1934,C035,P095,East,2026-02-04,2,648,67.29,Furniture,Sofa,2026-04-03 21:03:29.990956,1296,Medium Value
